,CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Income
66295,48453001857,Texas,Travis,1,5623,2146,0,0,0.0,1,1,1,1,1,1,10.7,61250,1,1,1,1,1,0,0,1,4373.9549640000005,5584.333562,4373.9549640000005,1374.2570230000001,1707.1615399999998,1374.2570230000001,5584.333562,0.993123522,1707.1615399999998,0.30360333300000003,1539.117778,0.27371826,322.4023325,0.057336356,3366.6129450000003,0.5987218470000001,872.0130788999999,0.155079687,486.4353194,0.086508149,10.00000023,0.00177841,24.3588304,0.0043319990000000004,824.9134031000001,0.146703433,1676.111549,0.29808137100000004,165.3534167,0.077051918,237.1959779,0.11052934699999999,4373.9549640000005,0.777868569,1374.2570230000001,0.24439925699999998,1196.923523,0.212862088,283.77442010000004,0.05046673,2648.033753,0.470928998,723.8444597,0.12872923,393.81723189999997,0.07003685400000001,7.493678309,0.0013326829999999999,15.76044024,0.0028028529999999997,585.0053972999999,0.10403795099999999,1222.563893,0.217421998,146.2767252,0.0681625,186.3146397,0.086819497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919,1549,323,3388,876,489,10,25,835,1698,157,264,0
66296,48453001858,Texas,Travis,1,15316,4914,0,4,0.0002612,0,0,0,0,0,0,1.9,107828,1,1,1,1,1,0,0,0,12189.5287,14652.0911,12189.5287,1146.066932,1248.811485,1146.066932,14652.0911,0.9566525920000001,1248.811485,0.08153639900000001,4974.560422,0.324795013,537.9075177,0.035120627,10570.17134,0.6901391579999999,1872.159521,0.122235539,813.8901991,0.053139867,18.85504497,0.001231068,67.76419182,0.004424405,1309.250879,0.085482559,3347.738885,0.218577885,30.20608664,0.006146945,83.31221625,0.016954053,12189.5287,0.7958689409999999,1146.066932,0.074828084,4143.077989,0.270506528,430.26629689999993,0.028092602,8766.247959999999,0.572358838,1639.270111,0.10702991099999999,627.0957183999999,0.040943831,12.04084265,0.0007861610000000001,55.54875874,0.003626845,1089.325346,0.071123358,2819.089775,0.18406175100000002,21.45700245,0.004366504,69.56800429,0.014157103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598,5168,586,11043,1956,849,19,69,1380,3518,33,103,0
66297,48453001859,Texas,Travis,0,1344,466,0,0,0.0,0,0,0,0,0,0,8.7,94438,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1343.999994,0.9999999959999999,322.8928572,0.240247662,388.99999429999997,0.28943452,122.0000001,0.09077381,1070.999996,0.7968749970000001,88.99999815,0.066220237,38.99999902,0.029017856,4.000000133,0.0029761909999999996,8.999999928,0.006696429,132.00000079999998,0.098214286,275.0000007,0.20461309600000002,0.0,0.0,43.71656679,0.093812375,1343.999994,0.9999999959999999,322.8928572,0.240247662,388.99999429999997,0.28943452,122.0000001,0.09077381,1070.999996,0.7968749970000001,88.99999815,0.066220237,38.99999902,0.029017856,4.000000133,0.0029761909999999996,8.999999928,0.006696429,132.00000079999998,0.098214286,275.0000007,0.20461309600000002,0.0,0.0,43.71656679,0.093812375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,389,122,1071,89,39,4,9,132,275,0,47,0
66298,48453001860,Texas,Travis,1,3859,1550,0,0,0.0,1,1,1,1,1,1,15.5,55034,1,1,1,1,1,0,0,1,3388.502036,3858.999957,3388.502036,1175.196595,1306.341128,1175.196595,3858.999957,0.9999999890000001,1306.341128,0.338518043,1071.999995,0.27779217300000003,334.0000016,0.08655092,2263.999981,0.586680482,589.999991,0.15288934699999998,108.99999960000001,0.028245659,4.000000149,0.001036538,37.99999975,0.009847111,853.9999956,0.221300854,1523.999993,0.39492096200000004,144.583466,0.093279656,195.5808782,0.126181212,3388.502036,0.87807775,1175.196595,0.304533971,948.305309,0.245738613,323.0049187,0.083701715,2022.566288,0.524116685,484.1723209,0.12546574800000002,87.00983385,0.022547249,4.000000149,0.001036538,32.96058647,0.008541225,757.7930187000001,0.19637030800000002,1374.6501130000001,0.356219257,124.9451845,0.080609796,167.7756118,0.10824233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448,1072,334,2264,590,109,4,38,854,1524,169,227,0
66299,48453001861,Texas,Travis,1,4545,1511,0,4,0.0008801,0,0,0,0,0,0,7.6,80882,1,1,1,1,1,0,0,0,4545.000021,4545.000021,4545.000021,824.9919509,824.9919509,824.9919509,4545.000021,1.000000005,824.9919509,0.181516381,1424.000005,0.313311332,156.0000011,0.034323433,2597.000016,0.571397143,897.0000106000001,0.197359738,325.0000004,0.07150715099999999,6.00000002,0.0013201320000000001,30.999999900000002,0.006820682,689.0000027000001,0.15159516,1467.000002,0.322772278,32.04287498,0.021206403,190.9304724,0.12636033900000002,4545.000021,1.000000005,824.9919509,0.181516381,1424.000005,0.313311332,156.0000011,0.034323433,2597.000016,0.571397143,897.0000106000001,0.197359738,325.0000004,0.07150715099999999,6.00000002,0.0013201320000000001,30.999999900000002,0.006820682,689.0000027000001,0.15159516,1467.000002,0.322772278,32.04287498,0.021206403,190.9304724,0.12636033900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912,1424,156,2597,897,325,6,31,689,1467,35,209,0
66300,48453001862,Texas,Travis,1,5705,1947,0,34,0.0059597,0,0,0,0,0,0,11.1,100398,1,1,1,1,1,0,0,0,3899.590887,5526.0791850000005,3899.590887,1081.0376119999999,1380.497941,1081.0376119999999,5526.0791850000005,0.9686378940000001,1380.497941,0.241980358,1746.799878,0.306187533,267.3519086,0.046862735999999995,3179.3083260000003,0.5572845439999999,1173.565453,0.20570823,488.02840679999997,0.08554398,5.999999978,0.0010517089999999998,31.00000001,0.00543383,648.1770035000001,0.113615601,1422.066465,0.24926669,9.416826116000001,0.004836582,216.0655256,0.110973562,3899.590887,0.6835391559999999,1081.0376119999999,0.189489502,1294.598793,0.22692354,172.03099419999998,0.030154425,2002.54244,0.35101532700000004,955.5570108,0.167494656,435.96254860000005,0.076417625,4.999999978,0.0008764239999999999,20.58513734,0.003608262,479.9437516,0.08412686300000001,1045.355481,0.18323496600000003,9.219266783,0.004735114,150.1854688,0.077136861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499,1789,280,3312,1192,489,6,31,675,1461,10,233,0
66301,48453001863,Texas,Travis,1,3401,1885,0,3,0.0008820999999999999,1,1,1,1,1,1,27.6,34922,1,1,1,1,1,0,0,1,991.5283278999999,3207.891063,991.5283278999999,565.9113407000001,1717.14222,565.9113407000001,3207.891063,0.943219954,1717.14222,0.504893331,634.1865489,0.186470611,63.96435856,0.018807515,1572.820224,0.462458166,702.8848901,0.206670065,253.71362569999997,0.074599714,12.17987412,0.003581263,28.87693018,0.008490717,637.4155374,0.187420035,1078.430656,0.317092225,153.4808398,0.081422196,302.2317958,0.16033517,991.5283278999999,0.291540232,565.9113407000001,0.166395572,211.5650387,0.062206715,14.13683474,0.00415667,468.4654694,0.137743449,216.92729280000003,0.063783385,51.1850903,0.015050012,5.849724591,0.001720001,10.72449493,0.0031533359999999996,238.3762875,0.070090058,391.4440689,0.115096757,67.085922,0.035589349,91.14864206,0.048354717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085,667,69,1674,745,278,13,30,661,1123,158,321,0
66302,48453001864,Texas,Travis,1,2814,1532,0,0,0.0,0,0,0,0,0,0,12.5,62232,1,1,1,1,1,0,0,0,2568.692054,2814.000015,2568.692054,701.2945237,775.5811792999999,701.2945237,2814.000015,1.000000005,775.5811792999999,0.275615202,518.0000023,0.184079603,244.99999580000002,0.087064675,1781.000003,0.632906895,456.00000660000006,0.162046911,177.0000017,0.062899787,4.000000119,0.0014214639999999999,18.99999996,0.006751954,377.0000012,0.133972993,739.9999993,0.26297086,66.64807217,0.043503964000000006,95.88027238,0.062585034,2568.692054,0.91282589,701.2945237,0.24921624899999997,469.7661775,0.16693894,222.2931335,0.07899542799999999,1601.724493,0.569198469,430.6130699,0.153025256,168.5594394,0.059900298,3.387952566,0.001203963,17.32206136,0.006155671999999999,347.0850389,0.123342231,667.7153937,0.237283367,56.14153318,0.036645909,88.76896822,0.057943191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,518,245,1781,456,177,4,19,377,740,64,92,0
66303,48453001901,Texas,Travis,1,5207,2904,0,12,0.0023046,0,0,0,0,0,0,8.2,114493,1,1,1,1,1,0,0,0,1377.683784,4362.775807999999,1377.683784,188.8593526,595.0556989,188.8593526,4362.775807999999,0.8378674490000001,595.0556989,0.11427995,598.5435006,0.114949779,466.62816210000005,0.089615549,3997.358522,0.767689365,61.40690962,0.011793146000000001,69.22951891,0.013295471000000001,1.299935832,0.000249652,19.89874561,0.0038215370000000003,213.58218309999998,0.04101828,514.6767916,0.09884324800000001,49.41710867,0.017016911000000003,39.826359499999995,0.013714311000000002,1377.683784,0.26458302,188.8593526,0.036270281,149.4752237,0.028706592000000003,108.23036869999999,0.020785552,1267.6263310000002,0.243446578,16.23170183,0.003117285,15.90007242,0.0030535959999999996,0.060960654,1.17074e-05,7.25801872,0.0013938960000000002,70.60670408,0.013559959,157.9807171,0.030340065,7.017889733,0.002416629,13.59309481,0.004680818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724,666,526,4738,85,87,2,22,273,641,86,51,0
66304,48453001908,Texas,Travis,0,8403,3442,0,208,0.024753099999999997,0,0,0,0,0,0,12.3,144868,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8231.361547,0.9795741459999999,2048.168205,0.243742497,1934.7275920000002,0.230242484,1093.253348,0.13010274300000002,6395.485814,0.761095539,172.5068226,0.020529195,582.7541659,0.069350728,6.999999894,0.0008330360000000001,56.99999983,0.006783292,1016.6147699999999,0.12098236,1792.700193,0.213340497,97.34312701,0.028280978,138.4562206,0.040225514,6146.177745,0.731426603,1326.964967,0.157915621,1363.062148,0.162211371,998.0210662000001,0.11876961400000001,5002.868248,0.5953669220000001,126.07980549999999,0.015004142,340.5578616,0.040528128,6.808601534,0.000810258,48.96055957,0.005826557,620.9027021,0.073890599,1118.4965439999999,0.133106812,83.0917829,0.024140553,106.0517624,0.030811087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331,1984,1105,6523,175,598,7,57,1043,1851,104,146,0
66305,48453001910,Texas,Travis,1,4210,1792,0,48,0.011401399999999999,0,0,0,0,0,0,5.9,132177,0,1,0,1,0,0,0,0,287.9107784,2577.698909,287.9107784,47.72986839,348.59290310000006,47.72986839,2577.698909,0.612280026,348.59290310000006,0.082801165,688.3426191000001,0.16350181,195.651692,0.046473086,2231.993948,0.530164833,29.68022352,0.007049934,218.8868253,0.05199212,2.013001893,0.000478148,6.053404365,0.001437863,89.07149755,0.021157125,282.13211060000003,0.067014753,23.81123393,0.013287519,33.93062609,0.018934501,287.9107784,0.068387358,47.72986839,0.011337261000000001,88.52887115,0.021028235,16.12917801,0.003831159,235.6773682,0.055980372,6.659219771,0.001581762,34.6309966,0.00822589,0.157162849,3.73308e-05,1.538487386,0.00036543599999999996,9.247542735,0.002196566,28.7328619,0.006824908,1.192704169,0.000665572,3.649309235,0.002036445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527,1010,590,3750,39,270,3,9,139,398,111,60,0
66306,48453001911,Texas,Travis,1,2825,1793,0,0,0.0,0,0,0,0,0,0,5.6,89286,0,1,0,1,0,0,0,0,376.8223537,2567.438086,376.8223537,43.68954745,388.4546602,43.68954745,2567.438086,0.9088276409999999,388.4546602,0.137506074,232.3586531,0.082250851,66.46151402,0.0235262,2107.646764,0.7460696509999999,36.2868896,0.012844916999999999,250.5749179,0.088699086,3.086732825,0.001092649,7.556533378999999,0.0026748790000000002,162.2862454,0.057446459000000005,411.6168457,0.14570507800000002,65.53235837,0.036549001,18.58778229,0.010366861,376.8223537,0.133388444,43.68954745,0.015465327,43.51795918,0.015404586999999999,6.879829403,0.002435338,285.4116405,0.101030669,6.765461177000001,0.002394854,51.77884459,0.018328795,0.0,0.0,3.84283413,0.001360295,29.02357346,0.010273831,56.23654002,0.01990674,4.522401166,0.002522254,2.5058263259999998,0.001397561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,253,71,2324,40,273,4,8,176,453,73,20,0
66307,48453001912,Texas,Travis,1,4162,1555,0,158,0.0379625,0,0,0,0,0,0,8.2,250000,1,1,1,1,1,0,0,0,3984.096232,4155.262229,3984.096232,353.0137514,367.74625330000003,353.0137514,4155.262229,0.9983811220000001,367.74625330000003,0.08835806199999999,1199.281017,0.288150172,448.5088608,0.107762821,3608.8761729999997,0.867101435,61.99999858,0.014896683999999999,344.50886030000004,0.082774834,4.000000087,0.000961076,12.00000005,0.002883229,123.87721529999999,0.029763867000000003,343.3860774,0.082505064,0.0,0.0,0.0,0.0,3984.096232,0.9572552209999999,353.0137514,0.08481829699999999,1146.5933929999999,0.275490964,431.6807387,0.10371954300000001,3448.5783810000003,0.828586829,61.41449198,0.014756005,336.4872358,0.080847486,4.000000087,0.000961076,12.00000005,0.002883229,121.6161399,0.029220601000000002,333.9051879,0.08022709900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,1201,449,3615,62,345,4,12,124,344,0,0,0
66308,48453001913,Texas,Travis,1,4865,1691,0,0,0.0,0,0,0,0,0,0,2.6,217500,1,1,1,1,1,0,0,0,4860.462955,4865.000000999999,4860.462955,538.4502304,538.960887,538.4502304,4865.000000999999,1.0,538.960887,0.11078332699999999,1500.99999,0.308530316,397.0000023,0.08160328900000001,4405.99998,0.905652617,32.99999987,0.006783145,305.0000006,0.062692703,0.999999992,0.00020555,14.00000005,0.0028776979999999997,106.000001,0.021788283999999998,238.0000005,0.048920862999999995,0.0,0.0,0.0,0.0,4860.462955,0.999067411,538.4502304,0.11067836199999999,1500.506989,0.30842898,396.1774587,0.08143421599999999,4401.463951,0.904720237,32.99999987,0.006783145,304.9996615,0.062692633,0.999999992,0.00020555,14.00000005,0.0028776979999999997,105.99932279999999,0.021788144,237.9621034,0.048913074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,1501,397,4406,33,305,1,14,106,238,0,0,0
66309,48453001914,Texas,Travis,1,6013,2720,0,0,0.0,0,0,0,0,1,0,3.0,140804,1,1,1,1,1,0,0,1,4302.30131,6011.430576,4302.30131,317.44285069999995,452.85382239999996,317.44285069999995,6011.430576,0.999738995,452.85382239999996,0.07531246,1375.8664410000001,0.228815307,651.8664289,0.10840951800000001,5487.607996,0.912623981,42.9833035,0.007148396,272.9102595,0.045386705,0.0,0.0,27.98121746,0.0046534540000000004,179.94782800000002,0.029926464,595.7850432999999,0.09908282800000001,174.7929918,0.064262129,0.0,0.0,4302.30131,0.7154999679999999,317.44285069999995,0.052792757,1082.794386,0.180075567,283.7993353,0.047197628,3889.933161,0.646920532,32.10781397,0.005339733,218.03444,0.036260508999999996,0.0,0.0,17.98218778,0.002990552,144.2437245,0.023988645,442.93752939999996,0.07366331799999999,58.58556359,0.02153881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,1376,652,5489,43,273,0,28,180,596,196,0,0
66310,48453001915,Texas,Travis,1,1469,750,0,120,0.08168819999999999,0,0,0,0,0,0,5.7,77295,1,1,1,1,1,0,0,0,745.6746393,1282.438852,745.6746393,191.0675025,328.6049658,191.0675025,1282.438852,0.873001261,328.6049658,0.223692965,187.956657,0.127948711,201.671226,0.137284701,1123.776095,0.7649939379999999,30.81989855,0.02098019,50.59422997,0.034441273,0.0,0.0,6.999999989,0.004765146,70.24861424,0.047820704000000006,213.4370085,0.14529408300000002,71.24815928,0.094997546,9.113136478,0.012150848999999998,745.6746393,0.50760697,191.0675025,0.130066373,120.6777668,0.082149603,47.4155704,0.032277448,645.3388727000001,0.439304883,13.65292142,0.009294024,39.44765431,0.026853407000000003,0.0,0.0,3.277822066,0.0022313289999999998,43.95735903,0.029923321,121.3802895,0.082627835,43.30747477,0.0577433,5.53932803,0.007385771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411,200,324,1293,39,51,0,7,79,232,86,11,0
66311,48453001916,Texas,Travis,1,3188,961,0,0,0.0,0,0,0,0,0,0,2.3,222583,1,1,1,1,1,0,0,0,2479.909713,2738.9037559999997,2479.909713,124.44189569999999,136.4918644,124.44189569999999,2738.9037559999997,0.859129158,136.4918644,0.042814261,948.9449535,0.297661529,144.53962230000002,0.045338652,2343.747726,0.735178082,23.93883962,0.007509046,246.00652999999997,0.077166415,0.0,0.0,16.913342899999996,0.005305315,108.2973,0.033970295,163.64791409999998,0.05133247,11.01600114,0.01146306,4.454357961,0.004635128,2479.909713,0.777888868,124.44189569999999,0.039034472,863.6816877,0.27091646399999997,116.88332849999999,0.036663528,2112.0637269999997,0.662504306,21.00000025,0.0065872019999999995,231.10365290000001,0.072491736,0.0,0.0,15.35060876,0.004815122,100.3917047,0.031490497,143.2483995,0.044933626,9.452897614,0.009836522,3.986483807,0.004148265999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,1133,157,2765,32,252,0,17,122,192,11,5,0
66312,48453001917,Texas,Travis,1,4709,1668,0,0,0.0,0,0,0,0,0,0,6.9,164805,1,1,1,1,1,0,0,0,1758.1784129999999,3983.1413020000005,1758.1784129999999,225.52837769999996,442.4800688,225.52837769999996,3983.1413020000005,0.845857146,442.4800688,0.093964763,1182.518893,0.251118899,395.2393943,0.08393276599999999,3510.574124,0.7455031059999999,10.93946882,0.002323098,348.2786348,0.073960211,0.0,0.0,12.25978573,0.00260348,101.08932490000001,0.021467259,238.08228340000002,0.05055899,5.418908101,0.003248746,0.0,0.0,1758.1784129999999,0.373365558,225.52837769999996,0.047893051,560.897306,0.119111766,174.0220721,0.036955207000000004,1515.0009009999999,0.32172454899999997,6.58424994,0.0013982270000000002,188.9748601,0.040130571000000004,0.0,0.0,5.443763036,0.001156034,42.17465357,0.00895618,116.1894226,0.024673906000000002,1.7790056859999999,0.00106655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,1381,483,4140,14,416,0,13,126,296,6,0,0
66313,48453001918,Texas,Travis,1,2291,907,0,0,0.0,0,0,0,0,0,0,7.6,172750,1,1,1,1,1,0,0,0,1300.817204,2169.5339670000003,1300.817204,162.6275489,256.0771565,162.6275489,2169.5339670000003,0.946981216,256.0771565,0.11177527599999999,504.3882824,0.220160752,351.381538,0.153374744,2053.996804,0.8965503290000001,5.999999878,0.002618944,39.09371217,0.017064038,0.0,0.0,14.43938604,0.006302655999999999,56.00405449,0.024445243999999998,101.4780207,0.044294204000000004,0.0,0.0,0.0,0.0,1300.817204,0.567794502,162.6275489,0.070985399,296.04476560000006,0.129220762,222.13906490000002,0.09696161699999999,1236.202494,0.5395907870000001,5.623191012,0.00245447,17.7877456,0.007764184,0.0,0.0,2.4920592459999997,0.00108776,38.71170473,0.016897296000000003,68.76350436,0.030014624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,545,362,2159,6,46,0,18,62,116,0,0,0
